Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Anomaly
2024-01-13 00:45:02.683021,91.780166,1,1,1,1,1,1,1,1,1,1153.87158203125,4.257699966430664,4.722724914550781,5075.853515625,2.525560140609741,1.5175600051879885,1.4066801071166992,1.5175600051879885,18.47690773010254,18.6380672454834,-0.0048760026693344,4.348316192626953,0,0,0,1,0,0,0,0,1,0,89.6604995727539,-1.0514999628067017,-1.0882999897003174,161.5859832763672,9.092468858123224,-0.0391805573103962,-0.0391805573103962,16.271009040161132,0
2024-01-13 00:45:04.294296,93.393094,1,1,1,1,1,1,1,1,1,1284.0018310546875,5.187768459320068,4.257699966430664,4950.513671875,2.646520137786865,1.4470000267028809,1.4470000267028809,1.184920072555542,18.47690773010254,18.47690773010254,-0.0048760026693344,4.355731964111328,0,0,0,1,0,0,0,0,1,0,96.468505859375,-1.125100016593933,-1.125100016593933,158.10198974609375,9.69432202648945,-0.0391805573103962,-0.0391805573103962,15.893646692504882,0
2024-01-13 00:45:05.882917,94.983976,1,1,1,1,1,1,1,1,1,1393.6055908203125,4.257699966430664,4.722724914550781,4850.24169921875,2.6162800788879395,1.4974000453948977,1.4369200468063354,1.2857199907302856,18.6380672454834,18.6380672454834,-0.0048760026693344,4.343372344970703,0,0,0,1,0,0,0,0,1,0,104.7853012084961,-1.125100016593933,-1.125100016593933,154.45718383789062,10.657185836595271,-0.0391805573103962,-0.0354565853830622,15.548631624023438,0
2024-01-13 00:45:07.434584,96.532729,1,1,1,1,1,1,1,1,1,1534.247314453125,4.257699966430664,4.722724914550781,4734.9287109375,2.807800054550171,1.4570800065994265,1.4066801071166992,1.2353200912475586,18.557397842407227,18.79994773864746,-0.0122920013964176,4.343372344970703,0,0,0,1,0,0,0,0,1,0,114.61090087890624,-1.125100016593933,-1.125100016593933,150.86599731445312,11.571117648795314,-0.0391805573103962,-0.0354565853830622,15.176660752075197,0
2024-01-13 00:45:09.055424,98.154008,1,1,1,1,1,1,1,1,1,1634.6986083984375,4.722724914550781,4.257699966430664,4619.6162109375,2.8581998348236084,1.4570800065994265,1.4066801071166992,1.25547993183136,18.557397842407227,18.79994773864746,-0.0048760026693344,4.348316192626953,0,0,0,1,0,0,0,0,1,0,121.49250030517578,-1.125100016593933,-1.0882999897003174,147.11398315429688,12.241222642940556,-0.0391805573103962,-0.0391805573103962,14.842427059936522,0
2024-01-13 00:45:10.633124,99.732719,1,1,1,1,1,1,1,1,1,1751.6812744140625,4.257699966430664,4.257699966430664,4521.01513671875,2.908600091934204,1.4974000453948977,1.3966000080108645,1.1042799949645996,18.557397842407227,18.79994773864746,-0.0048760026693344,4.326067924499512,0,0,0,1,0,0,0,0,1,0,129.4044952392578,-1.125100016593933,-1.125100016593933,143.3083953857422,13.153484487474422,-0.0317327702334106,-0.0391805573103962,14.475847663696287,0
2024-01-13 00:45:12.232171,101.330186,1,1,1,1,1,1,1,1,1,1857.838623046875,4.257699966430664,4.722724914550781,4402.35986328125,2.969079971313477,1.4470000267028809,1.3663599491119385,1.0437999963760376,18.39659309387207,18.47690773010254,-0.0024040006101131,4.311235904693604,0,0,0,1,0,0,0,0,1,0,136.50689697265625,-1.125100016593933,-1.125100016593933,139.8243865966797,13.85907869177233,0.0204312975692958,-0.0354565853830622,14.093095415405273,0
2024-01-13 00:45:14.209477,103.30779,1,1,1,1,0,1,1,1,1,1983.503173828125,11.700284957885742,4.257699966430664,4270.33544921875,3.049720048904419,1.4470000267028809,1.3764400482177734,1.1042799949645996,18.39659309387207,18.79994773864746,-0.0048760026693344,4.291460037231445,0,0,0,1,0,0,0,0,1,0,145.92770385742188,-1.125100016593933,-1.125100016593933,135.64358520507812,14.83196614233661,-0.0391805573103962,-0.0354565853830622,13.656434710327147,0
2024-01-13 00:45:15.993435,105.090014,1,1,1,1,0,1,1,1,1,2060.463134765625,13.561656951904297,4.722724914550781,4129.95458984375,3.009399890899658,1.5881199836730957,1.3865200281143188,0.9228399395942688,18.47690773010254,18.47690773010254,-0.0048760026693344,4.326067924499512,0,0,0,0,1,0,0,0,1,0,149.5341033935547,2.407700061798096,-1.0882999897003174,131.40919494628906,15.10710265873674,-0.0391805573103962,-0.0391805573103962,13.257509609985352,0
2024-01-13 00:45:17.590080,106.689447,1,1,1,1,0,1,1,1,1,2060.463134765625,130.47500610351562,4.722724914550781,4019.6552734375,3.019479990005493,1.688920021057129,1.3764400482177734,0.9934000372886658,18.6380672454834,18.79994773864746,-0.0024040006101131,4.323596000671387,0,0,0,0,1,0,0,0,1,0,149.5341033935547,11.16610050201416,-1.0882999897003174,127.7107925415039,15.10756262838078,1.27167606970753,-0.0354565853830622,12.86936746105957,0
2024-01-13 00:45:19.194640,108.293818,1,1,1,1,0,1,1,1,1,2061.002685546875,243.78131103515625,4.722724914550781,3897.65771484375,3.059800148010254,1.7695600986480713,1.3966000080108645,0.7917999625205994,18.31645774841309,18.79994773864746,-0.0048760026693344,4.33101224899292,0,0,0,0,1,0,0,0,1,0,149.49729919433594,20.18210220336914,-1.125100016593933,124.06600189208984,15.099767845079343,2.2315490695786964,-0.0391805573103962,12.492006688476565,0
2024-01-13 00:45:20.774633,109.874376,1,1,1,1,0,1,1,1,1,2060.463134765625,366.2750854492188,4.722724914550781,3785.687255859375,3.019479990005493,1.910680055618286,1.416759967803955,1.053879976272583,18.23650550842285,18.6380672454834,-0.0024040006101131,4.34089994430542,0,0,0,0,1,0,0,0,1,0,149.57089233398438,28.278100967407227,-1.125100016593933,120.0459976196289,15.10710265873674,3.027098421801333,-0.0391805573103962,12.125426504699709,0
2024-01-13 00:45:22.340512,111.439965,1,1,1,1,0,1,1,1,1,2060.463134765625,480.3010559082031,4.722724914550781,3668.703369140625,3.0698797702789307,1.950999975204468,1.4066801071166992,0.9430000185966492,18.31645774841309,18.47690773010254,-0.0024040006101131,4.34089994430542,0,0,0,0,1,0,0,0,1,0,149.49729919433594,37.846099853515625,-1.0882999897003174,116.7228012084961,15.099767845079343,3.822075666534124,-0.0354565853830622,11.748065732116698,0
2024-01-13 00:45:23.922103,113.021864,1,1,1,1,0,1,1,1,1,2060.463134765625,598.76220703125,5.187768459320068,3543.36328125,3.029560089111328,2.051800012588501,1.3764400482177734,0.9127600193023682,18.39659309387207,18.47690773010254,-0.0024040006101131,4.338428020477295,0,0,0,0,1,0,0,0,1,0,149.57089233398438,46.23650360107422,-1.125100016593933,113.02439880371094,15.10710265873674,4.727765499783691,-0.024279718709069,11.365313483825684,0
2024-01-13 00:45:25.523095,114.621824,1,1,1,1,0,1,1,1,1,2061.002685546875,702.5667114257812,4.257699966430664,3443.09130859375,3.019479990005493,2.1324398517608643,1.4369200468063354,0.5599600076675415,18.31645774841309,18.71891975402832,-0.0048760026693344,4.33101224899292,0,0,0,0,1,0,0,0,1,0,149.5341033935547,54.88450241088867,-1.0882999897003174,109.2187957763672,15.10710265873674,5.614123047573299,-0.0354565853830622,10.955607007141111,0
2024-01-13 00:45:27.115506,116.21374,1,1,1,1,0,1,1,1,1,2061.002685546875,825.5318603515625,4.722724914550781,3322.764892578125,3.0799598693847656,2.2130801677703857,1.4470000267028809,1.0841200351715088,18.6380672454834,18.39659309387207,-0.0048760026693344,4.33595609664917,0,0,0,0,1,0,0,0,1,0,149.49729919433594,63.79010009765625,-1.125100016593933,105.19879913330078,15.099767845079343,6.521923197199409,-0.0391805573103962,10.642936855224608,0
2024-01-13 00:45:28.698319,117.799954,1,1,1,1,0,1,1,1,1,2060.463134765625,934.6140747070312,5.187768459320068,3197.4248046875,2.9993200302124023,2.283639907836914,1.416759967803955,0.5297200083732605,18.47690773010254,18.47690773010254,-0.0098199993371963,4.33101224899292,0,0,0,0,1,0,0,0,1,0,149.49729919433594,71.84930419921875,-1.0882999897003174,101.8219985961914,15.10710265873674,7.3400748157473,-0.0391805573103962,10.254793918762209,0
2024-01-13 00:45:30.294438,119.394174,1,1,1,1,0,1,1,1,1,2059.923583984375,1058.689697265625,4.722724914550781,3093.810546875,3.0698797702789307,2.3642799854278564,1.3966000080108645,0.5397999882698059,18.557397842407227,18.6380672454834,-0.0024040006101131,4.33595609664917,0,0,0,0,1,0,0,0,1,0,149.49729919433594,80.79170227050781,-1.0882999897003174,98.2844009399414,15.10710265873674,8.168619339555102,-0.0354565853830622,9.89360521069336,0
2024-01-13 00:45:31.903576,121.002356,1,1,1,1,0,1,1,1,1,2061.002685546875,1166.5771484375,4.257699966430664,2981.840087890625,3.1202800273895264,2.4852399826049805,1.4470000267028809,0.6204400062561035,18.557397842407227,18.79994773864746,-0.0024040006101131,4.321124076843262,0,0,0,0,1,0,0,0,1,0,149.49729919433594,89.03490447998047,-1.125100016593933,94.6396026611328,15.10710265873674,9.003818637044118,-0.0391805573103962,9.527025814453124,0
2024-01-13 00:45:33.523556,122.623412,1,1,1,1,0,1,1,1,1,2061.002685546875,1279.3890380859375,4.257699966430664,2856.5,3.029560089111328,2.6162800788879395,1.416759967803955,0.3482800126075744,18.39659309387207,18.79994773864746,-0.0048760026693344,4.28898811340332,0,0,0,0,1,0,0,0,1,0,149.5341033935547,97.02050018310548,-1.0882999897003174,91.04840087890624,15.10710265873674,9.83826307279029,-0.0354565853830622,9.138882877990724,0
2024-01-13 00:45:35.153338,124.253854,1,1,1,1,0,1,1,1,1,2061.002685546875,1395.671875,4.722724914550781,2746.200927734375,3.059800148010254,2.6364400386810303,1.4470000267028809,0.8321200013160706,18.6380672454834,18.79994773864746,-0.0024040006101131,4.28404426574707,0,0,0,0,1,0,0,0,1,0,149.57089233398438,104.7853012084961,-1.0882999897003174,87.08200073242188,15.103437821880725,10.612936714882762,-0.0391805573103962,8.777694169921874,0
2024-01-13 00:45:36.708286,125.809756,1,1,1,1,0,1,1,1,1,2060.463134765625,1505.5958251953125,4.257699966430664,2635.901611328125,3.029560089111328,2.666679859161377,1.4570800065994265,0.7313200235366821,18.557397842407227,18.79994773864746,-0.0048760026693344,4.276628017425537,0,0,0,0,1,0,0,0,1,0,149.57089233398438,113.65410614013672,-1.0882999897003174,83.5979995727539,15.10710265873674,11.512183262012432,-0.0391805573103962,8.3787698571167,0
2024-01-13 00:45:38.298062,127.394952,1,1,1,1,0,1,1,1,1,2061.002685546875,1627.3514404296875,4.722724914550781,2527.273681640625,3.019479990005493,2.777559995651245,1.416759967803955,0.5599600076675415,18.557397842407227,18.71891975402832,-0.0024040006101131,4.266740322113037,0,0,0,0,1,0,0,0,1,0,149.57089233398438,120.79330444335938,-1.125100016593933,79.89959716796875,15.099767845079343,12.333229053256437,-0.0354565853830622,8.03914468927002,0
2024-01-13 00:45:39.903323,129.001635,1,1,1,1,0,1,1,1,1,2061.002685546875,1733.178466796875,4.722724914550781,2398.59130859375,3.0799598693847656,2.928760051727295,1.4369200468063354,0.4591600000858307,18.557397842407227,18.47690773010254,-0.0048760026693344,4.256852149963379,0,0,0,0,1,0,0,0,1,0,149.57089233398438,128.55809020996094,-1.0882999897003174,76.09400177001953,15.099767845079343,13.028476344754775,-0.0354565853830622,7.634828900756836,0
2024-01-13 00:45:41.502502,130.601353,1,1,1,1,0,1,1,1,1,2059.923583984375,1847.722412109375,4.722724914550781,2278.264892578125,3.049720048904419,2.9892399311065674,1.4470000267028809,0.3381999731063843,18.31645774841309,18.79994773864746,-0.0024040006101131,4.2247161865234375,0,0,0,0,1,0,0,0,1,0,149.5341033935547,136.28610229492188,-1.125100016593933,72.0739974975586,15.10710265873674,13.837037013306029,-0.0391805573103962,7.246685964294433,0
2024-01-13 00:45:43.073582,132.172837,1,1,1,1,0,1,1,1,1,2061.002685546875,1956.681884765625,5.187768459320068,2152.9248046875,3.0698797702789307,3.0799598693847656,1.3966000080108645,0.5498800277709961,18.557397842407227,18.71891975402832,-0.0048760026693344,4.217299938201904,0,0,0,0,1,0,0,0,1,0,149.57089233398438,143.977294921875,-1.0514999628067017,68.21479797363281,15.10710265873674,14.560407530371656,-0.0317327702334106,6.880106568054199,0
2024-01-13 00:45:44.578829,133.676102,1,1,1,1,0,1,1,1,1,2061.002685546875,2059.923583984375,4.257699966430664,2049.310546875,3.0799598693847656,3.009399890899658,1.416759967803955,0.5801199674606323,18.6380672454834,18.88115501403809,-0.0048760026693344,4.269212245941162,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57550048828125,0.6413000822067261,65.05239868164062,15.10710265873674,15.10756262838078,-0.0205504827976868,6.551263564086914,0
2024-01-13 00:45:46.125311,135.224064,1,1,1,1,0,1,1,1,1,2061.070068359375,2060.463134765625,85.44583129882812,1935.6689453125,3.029560089111328,3.029560089111328,1.547800064086914,0.3986799716949463,18.39659309387207,18.88115501403809,-0.0024040006101131,4.019540309906006,0,0,0,0,0,1,0,0,1,0,149.49729919433594,149.57089233398438,5.719699859619141,61.13959884643555,15.10710265873674,15.103437821880725,0.5903568770802904,6.157729939453125,0
2024-01-13 00:45:47.714452,136.815453,1,1,1,1,0,1,1,1,1,2060.463134765625,2060.463134765625,177.55865478515625,1833.7255859375,3.0900399684906006,3.009399890899658,1.628440022468567,0.6204400062561035,18.47690773010254,18.47690773010254,-0.0024040006101131,4.039316177368164,0,0,0,0,0,1,0,0,1,0,149.57089233398438,149.57550048828125,14.69890022277832,57.9235954284668,15.103437821880725,15.10756262838078,1.5880005709356466,5.807323395263672,0
2024-01-13 00:45:49.322575,138.421819,1,1,1,1,0,1,1,1,1,2059.923583984375,2061.070068359375,284.6376953125,1730.1112060546875,2.9993200302124023,3.019479990005493,1.7090799808502195,0.2777200043201446,18.39659309387207,18.71891975402832,-0.0048760026693344,4.0788679122924805,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57550048828125,22.831701278686523,54.60039520263672,15.099767845079343,15.10710265873674,2.406320072329462,5.478479603759766,0
2024-01-13 00:45:50.913520,140.014355,1,1,1,1,0,1,1,1,1,2060.463134765625,2060.463134765625,397.9265441894531,1599.7576904296875,3.059800148010254,3.029560089111328,1.749400019645691,0.4893999993801117,18.39659309387207,18.71891975402832,-0.0048760026693344,4.096172332763672,0,0,0,0,0,1,0,0,1,0,149.57550048828125,149.5341033935547,30.63330078125,50.58039855957031,15.10710265873674,15.10710265873674,3.216608680720666,5.079555290954589,0
2024-01-13 00:45:52.515803,141.616428,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.070068359375,501.5828552246094,1491.129638671875,3.019479990005493,3.039639949798584,1.8501999378204343,0.4087599813938141,18.39659309387207,18.39659309387207,6.799772381782532e-05,4.12089204788208,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57550048828125,39.0973014831543,46.506797790527344,15.10710265873674,15.10710265873674,4.044857753686387,4.718366582885742,0
2024-01-13 00:45:54.115181,143.2157,1,1,1,1,0,1,1,1,1,2060.463134765625,2061.002685546875,618.7738647460938,1384.1728515625,3.0799598693847656,3.009399890899658,1.9711599349975584,0.4087599813938141,18.31645774841309,18.71891975402832,-0.0048760026693344,4.123363971710205,0,0,0,0,0,1,0,0,1,0,149.49729919433594,149.57550048828125,47.966102600097656,43.07639694213867,15.103437821880725,15.10756262838078,4.965189333052571,4.362568956756592,0
2024-01-13 00:45:55.722140,144.822404,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,726.675537109375,1260.5040283203125,3.009399890899658,3.019479990005493,2.061879873275757,0.1063599959015846,18.557397842407227,18.71891975402832,-0.0024040006101131,4.1505560874938965,0,0,0,0,0,1,0,0,1,0,149.57089233398438,149.5341033935547,56.13570022583008,39.485198974609375,15.103437821880725,15.10710265873674,5.832814460067936,3.9474717919006346,0
2024-01-13 00:45:57.305021,146.403868,1,1,1,1,0,1,1,1,1,2059.923583984375,2060.463134765625,833.9682006835938,1135.1640625,3.1202800273895264,3.009399890899658,2.0921201705932617,0.0861999914050102,18.31645774841309,18.71891975402832,-0.0024040006101131,4.1431403160095215,0,0,0,0,0,1,0,0,1,0,149.57089233398438,149.5341033935547,63.826904296875,35.679595947265625,15.099767845079343,15.10710265873674,6.607102612806031,3.6024559358825683,0
2024-01-13 00:45:58.822154,147.920738,1,1,1,1,0,1,1,1,1,2060.463134765625,2060.463134765625,948.123046875,1019.8511962890624,3.0698797702789307,2.9993200302124023,2.2634799480438232,0.0861999914050102,18.31645774841309,18.71891975402832,6.799772381782532e-05,4.1554999351501465,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57550048828125,71.4813003540039,31.820396423339844,15.103437821880725,15.10710265873674,7.34377801451179,3.2304854577026365,0
2024-01-13 00:46:00.352144,149.453071,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,1052.1317138671875,894.51123046875,3.0900399684906006,3.019479990005493,2.2533998489379883,-0.0146000059321522,18.6380672454834,18.71891975402832,-0.0048760026693344,4.1505560874938965,0,0,0,0,0,1,0,0,1,0,149.49729919433594,149.57089233398438,79.3197021484375,28.282798767089844,15.10710265873674,15.10710265873674,8.13904317004457,2.847733603179932,0
2024-01-13 00:46:01.872119,150.970303,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,1146.7613525390625,784.2120361328125,3.029560089111328,3.009399890899658,2.3844399452209477,0.0156399924308061,18.557397842407227,18.71891975402832,-0.0048760026693344,4.140667915344238,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57089233398438,87.08450317382812,24.10199737548828,15.103437821880725,15.10710265873674,8.922551894325043,2.438027126495361,0
2024-01-13 00:46:03.423421,152.524652,1,1,1,1,0,1,1,1,1,2060.463134765625,2061.070068359375,1254.2996826171875,665.5568237304688,3.049720048904419,2.9590001106262207,2.424760103225708,-0.0246799997985363,18.557397842407227,18.71891975402832,-0.0048760026693344,4.140667915344238,0,0,0,0,0,1,0,0,1,0,149.57089233398438,149.57089233398438,94.6653060913086,20.618000030517575,15.10710265873674,15.10710265873674,9.61680313906746,2.114574613815308,0
2024-01-13 00:46:04.930128,154.028072,1,1,1,1,0,1,1,1,1,2060.463134765625,2061.002685546875,1365.74072265625,568.627197265625,2.9892399311065674,3.039639949798584,2.4953200817108154,-0.0246799997985363,18.39659309387207,18.71891975402832,-0.0098199993371963,4.140667915344238,0,0,0,0,0,1,0,0,1,0,149.57089233398438,149.5341033935547,102.35650634765624,16.919597625732422,15.10710265873674,15.10756262838078,10.435925415273148,1.7426043325195313,0
2024-01-13 00:46:06.447556,155.548124,1,1,1,1,0,1,1,1,1,2060.463134765625,2060.463134765625,1477.5186767578125,449.9720458984375,3.019479990005493,3.009399890899658,2.5053999423980717,0.0055599897168576,18.557397842407227,18.47690773010254,-0.0098199993371963,4.123363971710205,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57089233398438,110.01090240478516,14.0787992477417,15.099767845079343,15.103437821880725,11.1695470863798,1.4407155569458008,0
2024-01-13 00:46:07.924988,157.023837,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,1569.2244873046875,359.72723388671875,3.0900399684906006,3.009399890899658,2.7372400760650635,-0.0246799997985363,18.6380672454834,18.6380672454834,-0.0024040006101131,4.133252143859863,0,0,0,0,0,1,0,0,1,0,149.57550048828125,149.57550048828125,116.4509048461914,10.648398399353027,15.103437821880725,15.103437821880725,11.884143206841102,1.0579635055389405,0
2024-01-13 00:46:09.420081,158.518059,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,1673.06689453125,217.6752014160156,3.059800148010254,2.9791598320007324,2.666679859161377,-0.0347600020468235,18.557397842407227,18.71891975402832,-0.0024040006101131,4.12089204788208,0,0,0,0,0,1,0,0,1,0,149.49729919433594,149.57089233398438,124.21570587158205,6.038799285888672,15.10710265873674,15.10710265873674,12.62022413480484,0.6913841092987061,0
2024-01-13 00:46:10.990250,160.089401,1,1,1,1,0,1,1,1,1,2060.463134765625,2060.463134765625,1783.4520263671875,134.11520385742188,2.9892399311065674,2.9892399311065674,2.7372400760650635,-0.0246799997985363,18.557397842407227,18.39659309387207,-0.0048760026693344,4.12089204788208,0,0,0,0,0,1,0,0,1,0,149.5341033935547,149.57550048828125,131.6125030517578,3.090799331665039,15.103437821880725,15.10710265873674,13.33361718576746,0.3194138280029296,0
2024-01-13 00:46:12.617164,161.716802,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.002685546875,1886.6258544921875,-7.936798095703125,3.0698797702789307,3.039639949798584,2.969079971313477,-0.0448400042951107,18.557397842407227,18.71891975402832,-0.0024040006101131,4.096172332763672,0,0,0,0,0,0,0,0,0,0,149.57550048828125,149.57550048828125,138.86209106445312,-0.8756008148193359,15.10710265873674,15.10756262838078,14.05007727995628,-0.0956834845161438,0
2024-01-13 00:46:14.197645,163.299444,1,1,1,1,0,1,1,1,1,2061.002685546875,2061.070068359375,1914.9315185546875,-16.29278564453125,3.0900399684906006,3.019479990005493,2.797719955444336,1.0437999963760376,18.6380672454834,18.6380672454834,6.799772381782532e-05,0.4450279772281647,1,0,0,0,0,0,0,1,0,0,149.57550048828125,149.57550048828125,139.41409301757812,-0.8220005035400391,15.10756262838078,15.10756262838078,14.075784448103317,-0.0741199935150146,0
2024-01-13 00:46:15.772782,164.871689,1,1,1,1,0,1,1,1,1,2008.7567138671875,2060.463134765625,1913.3280029296875,-2.923187255859375,0.5801199674606323,2.9993200302124023,2.91867995262146,1.0740400552749634,18.47690773010254,18.39659309387207,3.5276119709014893,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,144.01409912109375,149.5341033935547,139.41409301757812,-0.1252002716064453,14.51636484839265,15.10756262838078,14.083127360584916,-0.1765465634651184,0
2024-01-13 00:46:17.480519,166.582164,1,1,1,1,0,1,1,1,1,1872.7586669921875,2060.463134765625,1911.190185546875,134.11520385742188,0.0156399924308061,3.029560089111328,2.8279600143432617,1.0740400552749634,18.47690773010254,18.79994773864746,4.800692081451416,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,134.48289489746094,149.5341033935547,139.37728881835938,4.859599113464356,13.554131409289814,15.103437821880725,14.09782159750746,0.6159118169631957,0
2024-01-13 00:46:19.096162,168.197127,1,1,1,1,0,1,1,1,1,1740.5770263671875,2060.463134765625,1914.9315185546875,286.19439697265625,0.3381999731063843,3.039639949798584,2.848120212554932,1.1546800136566162,18.47690773010254,18.31645774841309,4.867435932159424,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,125.50370025634766,149.49729919433594,139.63490295410156,9.630000114440918,12.693794810522537,15.10756262838078,14.09782159750746,1.0741361607055664,0
2024-01-13 00:46:20.733555,169.83441,1,1,1,1,0,1,1,1,1,1612.1435546875,2060.463134765625,1912.79345703125,419.8904418945313,0.3684399724006653,2.9993200302124023,2.9489200115203857,1.245400071144104,18.6380672454834,18.71891975402832,4.862492084503174,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,116.15650177001952,149.5341033935547,139.63490295410156,11.34519863128662,11.751584472120271,15.10710265873674,14.090474761622149,1.4784515554504394,0
2024-01-13 00:46:22.328769,171.429807,1,1,1,1,0,1,1,1,1,1476.999267578125,2060.463134765625,1914.9315185546875,553.58642578125,0.3281199932098388,3.029560089111328,2.91867995262146,1.2050799131393433,18.47690773010254,18.71891975402832,4.842716217041016,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,107.32450103759766,149.5341033935547,139.30369567871094,19.331600189208984,10.815714823700809,15.103437821880725,14.090474761622149,1.8881580321350095,0
2024-01-13 00:46:23.942039,173.042769,1,1,1,1,0,1,1,1,1,1346.163818359375,2060.463134765625,1915.466064453125,742.4320068359375,0.1063599959015846,2.9892399311065674,2.9892399311065674,1.315959930419922,18.47690773010254,18.47690773010254,4.815524101257324,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,97.7197036743164,149.5341033935547,139.56129455566406,24.36999893188477,9.904691709519968,15.099767845079343,14.094143197357376,2.486544895111084,0
2024-01-13 00:46:25.530310,174.633233,1,1,1,1,0,1,1,1,1,1222.1063232421875,2060.463134765625,1913.3280029296875,862.7584228515625,-0.0347600020468235,3.059800148010254,2.848120212554932,1.3764400482177734,18.47690773010254,18.47690773010254,4.798220157623291,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,88.7405014038086,149.57550048828125,139.63490295410156,27.961196899414062,8.974267554242992,15.10710265873674,14.09782159750746,2.901642059967041,0
2024-01-13 00:46:27.135584,176.238536,1,1,1,1,0,1,1,1,1,1096.0782470703125,2060.463134765625,1912.259033203125,1029.87841796875,-0.0246799997985363,3.009399890899658,2.9489200115203857,1.3865200281143188,18.6380672454834,18.6380672454834,4.785860061645508,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,79.76129913330078,149.57089233398438,139.37728881835938,33.37479782104492,8.065090992192143,15.10710265873674,14.10883573984584,3.3814298454895018,0
2024-01-13 00:46:28.678822,177.780748,1,1,1,1,0,1,1,1,1,972.6730346679688,2060.463134765625,1915.466064453125,1133.4927978515625,-0.0146000059321522,2.9993200302124023,2.928760051727295,1.4369200468063354,18.557397842407227,18.47690773010254,4.768556118011475,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,70.67169952392578,149.57089233398438,139.70849609375,37.44839859008789,7.169838535436611,15.10756262838078,14.094143197357376,3.737227471618653,0
2024-01-13 00:46:30.312164,179.410377,1,1,1,1,0,1,1,1,1,852.8449096679688,2060.463134765625,1912.79345703125,1298.941650390625,-0.0146000059321522,3.009399890899658,2.807800054550171,1.4570800065994265,18.6380672454834,18.71891975402832,4.756196022033691,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,61.876502990722656,149.5341033935547,139.41409301757812,40.235595703125,6.284866614911945,15.103437821880725,14.11618116371518,4.200842798858642,0
2024-01-13 00:46:31.906440,181.009887,1,1,1,1,0,1,1,1,1,721.7518310546875,2061.002685546875,1912.259033203125,1422.6104736328125,0.0055599897168576,3.059800148010254,2.8279600143432617,1.5175600051879885,18.557397842407227,18.47690773010254,4.736420154571533,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,51.75650024414063,149.5341033935547,139.41409301757812,45.75639724731445,5.302688145371935,15.10710265873674,14.10883573984584,4.642894192108154,0
2024-01-13 00:46:33.492027,182.593048,1,1,1,1,0,1,1,1,1,594.37353515625,2061.070068359375,1914.9315185546875,1547.950439453125,-0.0146000059321522,3.009399890899658,2.91867995262146,1.5175600051879885,18.47690773010254,18.6380672454834,4.726531982421875,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,42.63010025024414,149.57550048828125,139.56129455566406,49.937198638916016,4.367805758624739,15.10756262838078,14.105162816087809,5.090336667297363,0
2024-01-13 00:46:35.133949,184.234173,1,1,1,1,0,1,1,1,1,473.0539245605469,2061.002685546875,1912.259033203125,1690.00244140625,-0.0448400042951107,3.029560089111328,2.9590001106262207,1.5981999635696411,18.39659309387207,18.79994773864746,4.706756114959717,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,33.17250061035156,149.5341033935547,139.45089721679688,54.3859977722168,3.3875087315784738,15.103437821880725,14.112508522383784,5.537779536254883,0
